034:36:58|Impurities in the oxygen and hydrogen reactants for the fuel cells can build up and impair their operation. They are purged from the cells by flowing either of the gases at a high rate across the cell reaction surfaces.
034:37:16|Day 2 continues in the next chapter with spacecraft maintenance activities, Flight Plan updates and an experiment.
|In the last couple of hours of their second day in space, the crew of Apollo 11 return their spacecraft to the Passive Thermal Control roll, they try to observe a laser fired at them through a telescope in Texas, then they settle down for the night.
034:46:00|About now, it appears that another photo of Earth is taken, based on image measurement and triangulation.
035:14:22|The PAD is interpreted as follows:<br> <b>Purpose:</b> This PAD is for a small contingency burn in case the crew decide not to enter lunar orbit. Instead, the burn would set the spacecraft on a precise trajectory for return to Earth.<br> <b>Systems:</b> The burn would be made using the large SPS (Service Propulsion System) engine at the rear of the Service Module, under the control of the Guidance and Navigation system.<br> <b>CSM Weight (Noun 47):</b> 62,815 pounds (28,492 kg).<br> <b>Pitch and yaw trim (Noun 48):</b> +0.97&deg; and -0.20&deg;. These angles represent an initial direction for the gimbal-mounted engine. In this very short burn, the spacecraft's control system will not have an opportunity to make any further adjustment.<br> <b>Time of ignition (Noun 33):</b> 70 hours, 54 minutes, 59.44 seconds.<br> <b>Change in velocity (Noun 81), fps (m/s):</b> x, -2.8 (-0.85); y, +2.3 (+0.7); z, +6.9 (+2.1). The change in velocity is resolved into three components which are quoted relative to the LVLH (Local Vertical/Local Horizontal).<br> <b>Spacecraft attitude:</b> Roll, 269&deg;; Pitch, 149&deg;; Yaw, 312&deg;. The desired spacecraft attitude is measured relative to the alignment of the guidance platform.<br> <b>H<sub>A</sub>, expected apogee of resulting orbit (Noun 44):</b> Not applicable. If this abort burn were to be made, the apogee of the resulting orbit would be over 9999.9 nautical miles, beyond the limit of the computer's display.<br> <b>H<sub>P</sub>, expected perigee of resulting orbit (Noun 44):</b> 22.1 nautical miles (40.9 km). The perigee distance is so low, it intersects the Earth's atmosphere. What this really means is that the spacecraft will re-enter.<br> <b>Delta-V<sub>T</sub>:</b> 7.8 fps (2.4 m/s). This is the total change in velocity the spacecraft would experience and is a vector sum of the three components given above.<br> <b>Burn duration or burn time:</b> 1 second.<br> <b>Delta-V<sub>C</sub>:</b> 3.4 fps (1 m/s). Using its ability to independently measure acceleration, the EMS can shut down the engine in case the G&amp;N system fails to do so. This figure, Delta-V<sub>C</sub>, is slightly lower than Delta-V<sub>T</sub> because the EMS does not take account of the engine's tail-off thrust.<br> <b>Sextant star:</b> Star 1 (Alpheratz, Alpha Andromedae) visible in sextant when shaft and trunnion angles are 218.5&deg; and 22.7&deg; respectively. This is part of an attitude check.<br> <b>Boresight star:</b> Not available. This is a second attitude check which is made by sighting on another celestial object with the COAS (Crew Optical Alignment Sight).<br> The next five parameters all relate to re-entry, during which an important milestone is &quot;Entry Interface,&quot; defined as being 400,000 feet (121.92 km) altitude. Another important point is when atmospheric drag on the spacecraft imparts a deceleration of 0.05 g's.<br> <b>Expected splashdown point (Noun 61):</b> 2.65&deg; south, 165.0&deg; west; in the mid-Pacific.<br> <b>Range to go:</b> 1,189.9 nautical miles (2,203.7 km). To set up their EMS (Entry Monitor System) before re-entry, the crew need to know the expected distance the CM would travel after Entry Interface.<br> <b>Expected velocity at Entry Interface:</b> 36,228 fps (11,042 m/s).<br> <b>Time of Entry Interface:</b> 144 hours, 56 minutes and 47 seconds GET. This is the predicted time at which the spacecraft would be at 400,000 feet (121.92 km) altitude.<br> <b>GDC align stars:</b> The stars to be used for GDC align purposes are the north set, Deneb and Vega. The align angles are roll, 7&deg;; pitch, 144&deg;; yaw, 68&deg;.<br> The PAD includes some additional notes. The SPS propellant tanks are full, so there would be no need to perform an ullage burn to settle their contents. The burn details assume the LM is still docked and the attitude values are based on the guidance platform being aligned per the PTC REFSMMAT.]
035:17:53|Verb 16 Noun 20 will reveal the current gimbal angles from the IMU, essentially the spacecraft's attitude in hundredths of a degree with respect to the current REFSMMAT. Noun 22 is for new angles so it seems he is to copy the current angles into a slot for new angles.
035:20:13|Verb 50 Noun 18 means please perform an automanoeuvre.
035:28:08|The McDonald Observatory is part of the University of Texas at Austin. It is located 260 kilometres southeast of El Paso. After Neil and Buzz place a retroreflector on the Moon, the McDonald Observatory will be used to use laser pulses to establish the Earth/Moon distance with exquisite accuracy.
035:28:49|The telescope is only a one-power device whereas the sextant will magnify 28 times.
035:37:07|The shaft and trunnion angles are to allow the high-power sextant to be aimed directly at the laser's source. The one-power telescope, on the other hand is really a wide-field device.
035:58:26|The computer has 2Kwords of erasable memory to which Mission Control can request access.
036:27:00|The PAO announcer would appear to be referring to this video clip.
036:27:00|<a href="video/a11-untimed-tv-post030-2.mp4" target="new">H.264 MP4 video file.</a>
036:27:00|This my be the video clip that is being referred to.
036:27:00|<a href="video/a11-0305111tv.mp4" target="new">H.264 MP4 video file.</a>
036:27:00|Based on image measurement and triangulation, it appears that about now, another photo of Earth is taken, AS11-36-5375.
037:21:00|This concludes the second day of the flight of Apollo 11. The crew will now be out of radio contact with Mission Control for more than 11 hours.
